"DATA_EXPLO","OCUPACIO","CODI_DISTRICTE","NOM_DISTRICTE","CODI_BARRI","NOM_BARRI","EMPLACAMENT","SUPERFICIE_OCUPADA","TAULES","CADIRES","ORDENACIO","VIGENCIA","X_ETRS89","Y_ETRS89","LATITUD","LONGITUD"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",70,"el Besòs i el Maresme","C. PALLARS, 511","11.25",5.00,20.00,"Ordenació General","Anual","34351945","85013485","41.4139920230675","2.21448660621728"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",70,"el Besòs i el Maresme","C. LLULL, 395","9",4.00,16.00,"Ordenació General","Anual","34516620","84818149","41.4122461161002","2.21647799405017"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",70,"el Besòs i el Maresme","RBLA. PRIM, 106","2.25",1.00,4.00,"Ordenació General","Anual","34192335","85325887","41.416792691144","2.2125429776425"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",70,"el Besòs i el Maresme","C. MARESME, 108","1.2",1.00,2.00,"Ordenació General","Anual","34133792","85169177","41.415376449715","2.21185957667677"
1/7/2020 0:00:00,"Terrasses en Espai Privat d'Ús Públic",10,"Sant Martí",70,"el Besòs i el Maresme","RBLA. PRIM, 102","6.75",3.00,12.00,"Ordenació General","Anual","34192335","85325887","41.416792691144","2.2125429776425"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",70,"el Besòs i el Maresme","C. LLULL, 389","9",4.00,16.00,"Ordenació General","Anual","34453862","84764955","41.4117618954127","2.21573291190345"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",70,"el Besòs i el Maresme","C. LLULL, 422","10.6",4.00,14.00,"Ordenació General","Anual","34773644","85002938","41.4139313655439","2.21953314217588"
1/7/2020 0:00:00,"Terrasses en Espai Privat d'Ús Públic",10,"Sant Martí",70,"el Besòs i el Maresme","C. ALFONS EL MAGNANIM, 12","4.5",2.00,8.00,"Ordenació General","Anual","34591571","85077916","41.4145918753742","2.2173466335876"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",70,"el Besòs i el Maresme","G.V.. CORTS CATALANES, 1182","11.25",5.00,10.00,"Ordenació General","Anual","34051344","85758565","41.4206781446459","2.2108088504308"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",70,"el Besòs i el Maresme","C. BERNAT METGE, 1","9",4.00,16.00,"Ordenació General","Anual","33986538","85587907","41.419135753538","2.21005203093658"
1/7/2020 0:00:00,"Terrasses en Espai Privat d'Ús Públic",10,"Sant Martí",70,"el Besòs i el Maresme","C. ALFONS EL MAGNANIM, 97","6.75",3.00,10.00,"Ordenació General","Anual","34266985","85333244","41.4168650635761","2.21343536207268"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",70,"el Besòs i el Maresme","C. LLULL, 381","5.7",3.00,10.00,"Ordenació General","Anual","34411785","84724076","41.4113902759794","2.21523393234091"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",70,"el Besòs i el Maresme","C. LLULL, 389","4.5",2.00,8.00,"Ordenació General","Anual","34453862","84764955","41.4117618954127","2.21573291190345"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",70,"el Besòs i el Maresme","C. BERMEJO, 4","9",4.00,16.00,"Ordenació General","Anual","34617126","84938573","41.4133389276063","2.21766744730149"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",70,"el Besòs i el Maresme","C. JOSEP NARCIS ROCA, 9","27",12.00,48.00,"Ordenació General","Anual","34851625","84918545","41.4131775838083","2.22047522971186"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",70,"el Besòs i el Maresme","PTGE. PRIM, 16","9",4.00,16.00,"Ordenació General","Anual","34513357","85051117","41.4143441339444","2.21641373832403"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",70,"el Besòs i el Maresme","PTGE. PRIM, 16","9",4.00,16.00,"Ordenació General","Anual","34513357","85051117","41.4143441339444","2.21641373832403"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",70,"el Besòs i el Maresme","RBLA. PRIM, 102","4.5",2.00,8.00,"Ordenació General","Anual","34192335","85325887","41.416792691144","2.2125429776425"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",70,"el Besòs i el Maresme","AV. DIAGONAL, 12","13.5",6.00,24.00,"Ordenació General","Anual","34500700","84689728","41.4110881631478","2.21630142710791"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",70,"el Besòs i el Maresme","C. SASSER, 1","6.75",3.00,12.00,"Ordenació General","Anual","34402662","85479039","41.4181892878186","2.21504292254248"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",70,"el Besòs i el Maresme","RBLA. PRIM, 94","9",4.00,16.00,"Ordenació General","Anual","34235321","85282354","41.4164041201191","2.21306203603418"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",70,"el Besòs i el Maresme","C. ALFONS EL MAGNANIM, 55","13.5",6.00,24.00,"Ordenació General","Temporada","34461050","85135192","41.4150971118009","2.21577880218876"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",70,"el Besòs i el Maresme","C. BERNAT METGE, 32","9",4.00,16.00,"Ordenació General","Temporada","34190675","85737058","41.4204958612089","2.21247837876045"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",70,"el Besòs i el Maresme","C. ALFONS EL MAGNANIM, 55","18",8.00,32.00,"Ordenació General","Anual","34461050","85135192","41.4150971118009","2.21577880218876"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",70,"el Besòs i el Maresme","RBLA. PRIM, 47","7.95",4.00,14.00,"Ordenació General","Anual","34448096","84978810","41.413687562753","2.21564075690158"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",70,"el Besòs i el Maresme","C. BERNAT MARTORELL, 4","11.25",5.00,20.00,"Ordenació General","Anual","34097652","85438117","41.4177957568739","2.21139787269303"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",70,"el Besòs i el Maresme","C. JOSEP NARCIS ROCA, 9","9",4.00,16.00,"Ordenació General","Anual","34852174","84918705","41.4131790693925","2.22048178089057"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",70,"el Besòs i el Maresme","RBLA. PRIM, 45","27",12.00,48.00,"Ordenació General","Anual","34465681","84960118","41.4135206428338","2.21585317550067"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",70,"el Besòs i el Maresme","RBLA. PRIM, 156","9",4.00,16.00,"Ordenació General","Anual","33949391","85608640","41.4193194371928","2.20960528897322"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",70,"el Besòs i el Maresme","C. LLULL, 465","13.5",6.00,24.00,"Ordenació General","Anual","34630845","84919651","41.4131696178853","2.2178336304712"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",70,"el Besòs i el Maresme","C. ALFONS EL MAGNANIM, 99","13.5",6.00,24.00,"Ordenació General","Anual","34266417","85333265","41.4168652062544","2.21342856368817"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",70,"el Besòs i el Maresme","C. JOSEP NARCIS ROCA, 9","11.25",5.00,20.00,"Ordenació General","Anual","34852174","84918705","41.4131790693925","2.22048178089057"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",70,"el Besòs i el Maresme","C. JOSEP PLA, 36","11.25",5.00,20.00,"Ordenació General","Anual","34310274","84628629","41.4105223189726","2.21402982019042"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",70,"el Besòs i el Maresme","C. XAVIER NOGUES, 33","9",4.00,16.00,"Ordenació General","Temporada","34443395","85119017","41.414949987715","2.21556931910267"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",70,"el Besòs i el Maresme","C. VENEÇUELA, 165","4.8",4.00,8.00,"Ordenació General","Anual","34238405","85075042","41.4145371680741","2.2131214721473"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",70,"el Besòs i el Maresme","RBLA. PRIM, 71","9.15",5.00,16.00,"Ordenació General","Anual","34240231","85140892","41.4151304111215","2.21313616142558"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",70,"el Besòs i el Maresme","C. ALFONS EL MAGNANIM, 21","13.5",6.00,24.00,"Ordenació General","Anual","34521511","85074532","41.4145556912791","2.21650876267819"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",70,"el Besòs i el Maresme","C. ALFONS EL MAGNANIM, 105","13.5",6.00,24.00,"Ordenació General","Anual","34224947","85375681","41.417243842461","2.21292776420275"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",64,"el Camp de l'Arpa del Clot","C. DOS DE MAIG, 298","3.6",2.00,4.00,"Ordenació General","Anual","31255076","84671052","41.4106489057254","2.17747343513012"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",64,"el Camp de l'Arpa del Clot","C. MALLORCA, 570","6.75",3.00,12.00,"Ordenació General","Anual","31781032","84547919","41.4095846992966","2.18377971598467"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",64,"el Camp de l'Arpa del Clot","C. ROGENT, 108","2.4",2.00,4.00,"Ordenació General","Anual","31664490","84706097","41.4109994576546","2.18236759723454"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",64,"el Camp de l'Arpa del Clot","C. ROSSELLO, 504","3.6",3.00,6.00,"Ordenació General","Anual","31419587","84567158","41.4097272205923","2.17945337485489"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",64,"el Camp de l'Arpa del Clot","PG. MARAGALL, 2","6.75",3.00,12.00,"Ordenació General","Anual","31576397","85016661","41.4137891106164","2.18127854847971"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",64,"el Camp de l'Arpa del Clot","PG. MARAGALL, 7","9.15",5.00,16.00,"Ordenació General","Anual","31547103","85002873","41.4136624320667","2.18092962605398"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",64,"el Camp de l'Arpa del Clot","C. ROGENT, 19","9",4.00,16.00,"Ordenació General","Anual","31920867","84468216","41.4088786955057","2.18546160583778"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",64,"el Camp de l'Arpa del Clot","PG. MARAGALL, 44","6.75",3.00,12.00,"Ordenació General","Anual","31537000","85200994","41.4154459811425","2.1807863299732"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",64,"el Camp de l'Arpa del Clot","C. MALLORCA, 586","11.4",4.00,16.00,"Ordenació General","Anual","31854798","84624216","41.4102781394385","2.18465362681587"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",64,"el Camp de l'Arpa del Clot","C. INDUSTRIA, 326","11.4",4.00,16.00,"Ordenació General","Anual","31769846","85301320","41.4163693876086","2.18356092780282"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",64,"el Camp de l'Arpa del Clot","C. MALLORCA, 517","5.7",2.00,8.00,"Ordenació General","Anual","31612204","84416869","41.4083900276807","2.18177474526472"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",64,"el Camp de l'Arpa del Clot","C. MALLORCA, 616","2.4",2.00,4.00,"Ordenació General","Anual","31961008","84728243","41.4112240754779","2.18591259181221"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",64,"el Camp de l'Arpa del Clot","C. SANT QUINTI, 7","5.4",2.00,8.00,"Ordenació General","Anual","31427515","84845271","41.4122327686551","2.17951670390075"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",64,"el Camp de l'Arpa del Clot","C. MALLORCA, 594","4.5",2.00,8.00,"Ordenació General","Anual","31888060","84656784","41.4105742884205","2.18504789665986"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",64,"el Camp de l'Arpa del Clot","C. INDUSTRIA, 258","2.25",1.00,4.00,"Ordenació General","Anual","31390768","84932698","41.4130170582605","2.17906714802973"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",64,"el Camp de l'Arpa del Clot","C. ROGENT, 102","6.75",3.00,12.00,"Distribució Prèvia","Anual","31678497","84691430","41.4108685475228","2.18253683030972"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",64,"el Camp de l'Arpa del Clot","C. XIFRE, 87","6.75",3.00,12.00,"Ordenació General","Anual","31554051","84671898","41.4106820411534","2.18105019577261"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",64,"el Camp de l'Arpa del Clot","C. INDEPENDENCIA, 330","13.5",6.00,24.00,"Ordenació General","Anual","31500643","84617318","41.4101859071101","2.18041741512774"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",64,"el Camp de l'Arpa del Clot","C. MALLORCA, 582","9",4.00,16.00,"Ordenació General","Anual","31842192","84611874","41.4101659101076","2.18450420290281"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",64,"el Camp de l'Arpa del Clot","PL. CARME MONTORIOL, 2","13.5",6.00,24.00,"Ordenació General","Anual","31852860","84894800","41.4127150384548","2.18459996580375"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",64,"el Camp de l'Arpa del Clot","C. VALENCIA, 576","2.4",2.00,4.00,"Ordenació General","Anual","31790320","84372727","41.4080075889075","2.18391058039448"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",64,"el Camp de l'Arpa del Clot","C. MALLORCA, 584","9",4.00,16.00,"Ordenació General","Anual","31846489","84616080","41.4102041565759","2.1845551370025"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",64,"el Camp de l'Arpa del Clot","C. CORSEGA, 671","11.25",5.00,20.00,"Ordenació General","Anual","31345892","84719826","41.4110959592629","2.17855439877471"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",64,"el Camp de l'Arpa del Clot","C. CORUNYA, 10","11.4",4.00,16.00,"Ordenació General","Anual","31923560","84382981","41.4081112387034","2.18550341179283"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",64,"el Camp de l'Arpa del Clot","C. ROGENT, 4","4.5",2.00,8.00,"Distribució Prèvia","Anual","31997429","84450007","41.4087211736286","2.18637959572"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",64,"el Camp de l'Arpa del Clot","C. CORSEGA, 656","14.25",5.00,20.00,"Ordenació General","Anual","31397718","84739537","41.4112779149162","2.17917220035552"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",64,"el Camp de l'Arpa del Clot","C. DOS DE MAIG, 284","9",5.00,10.00,"Ordenació General","Anual","31328899","84595142","41.4099715203246","2.17836524800955"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",64,"el Camp de l'Arpa del Clot","C. INDUSTRIA, 226","2.4",2.00,4.00,"Ordenació General","Anual","31307415","84846922","41.4122373827135","2.17807963807909"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",64,"el Camp de l'Arpa del Clot","C. ROGENT, 92","2.4",2.00,4.00,"Ordenació General","Anual","31720868","84646693","41.4104692163967","2.18304879580505"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",64,"el Camp de l'Arpa del Clot","C. MALLORCA, 550","6.75",3.00,12.00,"Ordenació General","Anual","31702582","84474527","41.4089170190302","2.1828494592221"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",64,"el Camp de l'Arpa del Clot","C. INDEPENDENCIA, 267","4.5",2.00,8.00,"Ordenació General","Anual","31815450","84260894","41.4070024763826","2.18422381700685"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",64,"el Camp de l'Arpa del Clot","C. DOS DE MAIG, 302","3.6",3.00,6.00,"Ordenació General","Anual","31243305","84683176","41.4107570956608","2.17733123248915"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",64,"el Camp de l'Arpa del Clot","C. FRESER, 31","9",4.00,16.00,"Ordenació General","Anual","31462382","84736797","41.4112587534092","2.17994614079481"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",64,"el Camp de l'Arpa del Clot","C. DOS DE MAIG, 214","6.75",3.00,12.00,"Ordenació General","Anual","31715776","84199180","41.4064381771841","2.18303837285398"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",64,"el Camp de l'Arpa del Clot","C. ENAMORATS, 148","11.25",5.00,20.00,"Ordenació General","Anual","31889794","84428979","41.4085226678353","2.18509428262877"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",64,"el Camp de l'Arpa del Clot","PG. MARAGALL, 40","9",4.00,16.00,"Ordenació General","Anual","31543957","85165501","41.4151269002442","2.1808735841889"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",64,"el Camp de l'Arpa del Clot","C. INDEPENDENCIA, 368","4.5",2.00,8.00,"Ordenació General","Anual","31322378","84800702","41.4118223734381","2.17826390199743"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",64,"el Camp de l'Arpa del Clot","C. ROGENT, 8","2.25",1.00,4.00,"Ordenació General","Anual","31988064","84455054","41.4087658380379","2.18626699129219"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",64,"el Camp de l'Arpa del Clot","C. DEGA BAHI, 93","10.35",6.00,18.00,"Ordenació General","Anual","31954721","85047852","41.4141021592965","2.18580142974329"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",64,"el Camp de l'Arpa del Clot","C. ARAGO, 555","9",4.00,16.00,"Ordenació General","Anual","31845914","84283802","41.4072113849957","2.18458568034045"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",64,"el Camp de l'Arpa del Clot","C. ROGENT, 31","9",4.00,16.00,"Ordenació General","Anual","31821287","84521602","41.4093510859938","2.18426427369758"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",64,"el Camp de l'Arpa del Clot","C. INDUSTRIA, 279","11.4",4.00,16.00,"Ordenació General","Anual","31576829","85153141","41.4150183773487","2.18126828103359"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",64,"el Camp de l'Arpa del Clot","C. ROGENT, 23","6.75",3.00,12.00,"Ordenació General","Anual","31862357","84496050","41.4091244298099","2.1847584920425"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",64,"el Camp de l'Arpa del Clot","C. ROGENT, 21","9",4.00,16.00,"Ordenació General","Anual","31870043","84492814","41.4090959356881","2.18485080756498"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",64,"el Camp de l'Arpa del Clot","C. VALENCIA, 616","13.5",6.00,24.00,"Ordenació General","Anual","32003434","84581907","41.4099096636342","2.18643661469685"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",64,"el Camp de l'Arpa del Clot","C. FRESER, 128","2.25",1.00,4.00,"Ordenació General","Anual","31583214","84948032","41.4131715723024","2.18136787010949"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",64,"el Camp de l'Arpa del Clot","C. FRESER, 61","2.4",2.00,4.00,"Ordenació General","Anual","31618375","85081722","41.4143786664028","2.18177343246652"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",64,"el Camp de l'Arpa del Clot","C. VALENCIA, 568","8.55",3.00,12.00,"Ordenació General","Anual","31740595","84321146","41.4075387942045","2.18332152543072"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",64,"el Camp de l'Arpa del Clot","C. VALENCIA, 589","2.4",2.00,4.00,"Ordenació General","Anual","31870251","84481072","41.4089901968376","2.18485461794466"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",64,"el Camp de l'Arpa del Clot","C. ROSSELLO, 556","5.25",2.00,8.00,"Ordenació General","Anual","31605004","84735585","41.4112599866267","2.18165258541212"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",64,"el Camp de l'Arpa del Clot","C. VALENCIA, 559","4.5",2.00,8.00,"Ordenació General","Anual","31707401","84322594","41.4075490164634","2.18292425659929"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",64,"el Camp de l'Arpa del Clot","C. ARAGO, 609","3.45",2.00,6.00,"Ordenació General","Anual","32003560","84423326","41.4084813848501","2.18645594125271"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",64,"el Camp de l'Arpa del Clot","C. SIBELIUS, 11","2.4",2.00,4.00,"Ordenació General","Anual","31912247","84660322","41.4106082033643","2.18533686534244"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",64,"el Camp de l'Arpa del Clot","C. SIBELIUS, 5","2.4",2.00,4.00,"Ordenació General","Anual","31951277","84633523","41.4103701386299","2.18580682392328"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",64,"el Camp de l'Arpa del Clot","C. DOS DE MAIG, 268","4.5",2.00,8.00,"Ordenació General","Anual","31429229","84492745","41.409057829783","2.17957715970797"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",64,"el Camp de l'Arpa del Clot","C. CORSEGA, 697","4.8",4.00,8.00,"Ordenació General","Anual","31493216","84871446","41.4124741211448","2.18029978833035"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",64,"el Camp de l'Arpa del Clot","C. VALENCIA, 601","2.4",2.00,4.00,"Ordenació General","Anual","31932574","84544041","41.409562618864","2.18559313255189"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",64,"el Camp de l'Arpa del Clot","C. ROGENT, 52","4.65",3.00,8.00,"Ordenació General","Anual","31820957","84543986","41.4095526635674","2.1842578037498"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",64,"el Camp de l'Arpa del Clot","C. MALLORCA, 535","5.7",2.00,8.00,"Ordenació General","Anual","31697927","84500557","41.4091510673474","2.18279083148339"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",64,"el Camp de l'Arpa del Clot","C. DOS DE MAIG, 296","4.8",4.00,8.00,"Ordenació General","Anual","31269470","84660126","41.4105517298947","2.17764688201623"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",64,"el Camp de l'Arpa del Clot","C. INDEPENDENCIA, 348","6.75",3.00,12.00,"Ordenació General","Anual","31407734","84713265","41.4110421465855","2.17929500845838"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",64,"el Camp de l'Arpa del Clot","C. DOS DE MAIG, 236","9",4.00,16.00,"Ordenació General","Anual","31615901","84301405","41.4073503950499","2.18183202100242"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",64,"el Camp de l'Arpa del Clot","C. MALLORCA, 561","3.04",2.00,4.00,"Ordenació General","Anual","31835711","84635642","41.4103794312944","2.18442398899724"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",64,"el Camp de l'Arpa del Clot","C. INDUSTRIA, 202","1.2",1.00,2.00,"Ordenació General","Anual","31216086","84750755","41.4113634280198","2.17699790915612"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",64,"el Camp de l'Arpa del Clot","C. JOSEPA MASSANES, 13","9",4.00,16.00,"Ordenació General","Anual","31726254","84784916","41.4117146037808","2.18309763591016"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",64,"el Camp de l'Arpa del Clot","C. SANT ANTONI MARIA CLARET, 356","7.95",4.00,14.00,"Ordenació General","Anual","31552403","85265379","41.4160271873273","2.18096333581346"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",64,"el Camp de l'Arpa del Clot","C. ROGENT, 50","3.45",2.00,6.00,"Ordenació General","Anual","31826216","84538907","41.4095073646969","2.18432129222385"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",64,"el Camp de l'Arpa del Clot","C. ROGENT, 15","6.75",3.00,12.00,"Distribució Prèvia","Anual","31941110","84459296","41.4088000701254","2.18570478460795"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",64,"el Camp de l'Arpa del Clot","C. TRINXANT, 91","6.75",3.00,12.00,"Ordenació General","Anual","31782912","85241137","41.4158284484652","2.18372404660266"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",64,"el Camp de l'Arpa del Clot","C. VALENCIA, 554","2.25",1.00,4.00,"Ordenació General","Anual","31688935","84273160","41.4071022111135","2.18270892458463"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",64,"el Camp de l'Arpa del Clot","C. CORUNYA, 29","6.75",3.00,12.00,"Ordenació General","Anual","31892279","84383386","41.408112236584","2.18512914283491"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",64,"el Camp de l'Arpa del Clot","C. LAS NAVAS DE TOLOSA, 351","3.6",2.00,4.00,"Ordenació General","Anual","31796586","85417817","41.4174209075128","2.18386773105642"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",64,"el Camp de l'Arpa del Clot","C. CORSEGA, 672","13.5",6.00,24.00,"Ordenació General","Anual","31451746","84799665","41.4118240775991","2.17981177096884"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",64,"el Camp de l'Arpa del Clot","C. VALENCIA, 607","4.5",2.00,8.00,"Ordenació General","Anual","31950972","84562161","41.4097273778022","2.18581120021745"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",64,"el Camp de l'Arpa del Clot","AV. MERIDIANA, 127","6.75",3.00,12.00,"Ordenació General","Anual","32014244","84496121","41.4091379304174","2.18657557945727"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",64,"el Camp de l'Arpa del Clot","C. SANT ANTONI MARIA CLARET, 356","9",4.00,16.00,"Ordenació General","Anual","31552403","85265379","41.4160271873273","2.18096333581346"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",64,"el Camp de l'Arpa del Clot","C. CORSEGA, 657","2.25",1.00,4.00,"Ordenació General","Anual","31297352","84672352","41.4106642291514","2.17797906591901"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",64,"el Camp de l'Arpa del Clot","C. ROGENT, 7","4.5",1.00,4.00,"Ordenació General","Anual","31981844","84443508","41.4086613205118","2.18619387668501"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",64,"el Camp de l'Arpa del Clot","C. MALLORCA, 566","5.4",2.00,8.00,"Ordenació General","Anual","31766322","84537060","41.4094856471453","2.18360495668369"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",64,"el Camp de l'Arpa del Clot","C. LAS NAVAS DE TOLOSA, 319","3.6",3.00,6.00,"Ordenació General","Temporada","31934807","85277052","41.4161648030132","2.18553738297279"
1/7/2020 0:00:00,"Terrasses en Via Pública",10,"Sant Martí",64,"el Camp de l'Arpa del Clot","C. INDUSTRIA, 273","3.6",3.00,6.00,"Ordenació General","Temporada","31510228","85088950","41.4144345571583","2.18047869834165"
